ue_index,signature_valid,policy_compliant
41301,True,True
41302,True,True
41303,True,True
41304,True,True
41305,True,True
41306,True,True
41307,True,True
41308,True,True
41309,True,True
41310,True,True
41311,True,True
41312,True,True
41313,True,True
41314,True,True
41315,True,True
41316,True,True
41317,True,True
41318,True,True
41319,True,True
41320,True,True
41321,True,True
41322,True,True
41323,True,True
41324,True,True
41325,True,True
41326,True,True
41327,True,True
41328,True,True
41329,True,True
41330,True,True
41331,True,True
41332,True,True
41333,True,True
41334,True,True
41335,True,True
41336,True,True
41337,True,True
41338,True,True
41339,True,True
41340,True,True
41341,True,True
41342,True,True
41343,True,True
41344,True,True
41345,True,True
41346,True,True
41347,True,True
41348,True,True
41349,True,True
41350,True,True
41351,True,True
41352,True,True
41353,True,True
41354,True,True
41355,True,True
41356,True,True
41357,True,True
41358,True,True
41359,True,True
41360,True,True
41361,True,True
41362,True,True
41363,True,True
41364,True,True
41365,True,True
41366,True,True
41367,True,True
41368,True,True
41369,True,True
41370,True,True
41371,True,True
41372,True,True
41373,True,True
41374,True,True
41375,True,True
41376,True,True
41377,True,True
41378,True,True
41379,True,True
41380,True,True
41381,True,True
41382,True,True
41383,True,True
41384,True,True
41385,True,True
41386,True,True
41387,True,True
41388,True,True
41389,True,True
41390,True,True
41391,True,True
41392,True,True
41393,True,True
41394,True,True
41395,True,True
41396,True,True
41397,True,True
41398,True,True
41399,True,True
41400,True,True
41401,True,True
41402,True,True
41403,True,True
41404,True,True
41405,True,True
41406,True,True
41407,True,True
41408,True,True
41409,True,True
41410,True,True
41411,True,True
41412,True,True
41413,True,True
41414,True,True
41415,True,True
41416,True,True
41417,True,True
41418,True,True
41419,True,True
41420,True,True
41421,True,True
41422,True,True
41423,True,True
41424,True,True
41425,True,True
41426,True,True
41427,True,True
41428,True,True
41429,True,True
41430,True,True
41431,True,True
41432,True,True
41433,True,True
41434,True,True
41435,True,True
41436,True,True
41437,True,True
41438,True,True
41439,True,True
41440,True,True
41441,True,True
41442,True,True
41443,True,True
41444,True,True
41445,True,True
41446,True,True
41447,True,True
41448,True,True
41449,True,True
41450,True,True
41451,True,True
41452,True,True
41453,True,True
41454,True,True
41455,True,True
41456,True,True
41457,True,True
41458,True,True
41459,True,True
41460,True,True
41461,True,True
41462,True,True
41463,True,True
41464,True,True
41465,True,True
41466,True,True
41467,True,True
41468,True,True
41469,True,True
41470,True,True
41471,True,True
41472,True,True
41473,True,True
41474,True,True
41475,True,True
41476,True,True
41477,True,True
41478,True,True
41479,True,True
41480,True,True
41481,True,True
41482,True,True
41483,True,True
41484,True,True
41485,True,True
41486,True,True
41487,True,True
41488,True,True
41489,True,True
41490,True,True
41491,True,True
41492,True,True
41493,True,True
41494,True,True
41495,True,True
41496,True,True
41497,True,True
41498,True,True
41499,True,True
41500,True,True
41501,True,True
41502,True,True
41503,True,True
41504,True,True
41505,True,True
41506,True,True
41507,True,True
41508,True,True
41509,True,True
41510,True,True
41511,True,True
41512,True,True
41513,True,True
41514,True,True
41515,True,True
41516,True,True
41517,True,True
41518,True,True
41519,True,True
41520,True,True
41521,True,True
41522,True,True
41523,True,True
41524,True,True
41525,True,True
41526,True,True
41527,True,True
41528,True,True
41529,True,True
41530,True,True
41531,True,True
41532,True,True
41533,True,True
41534,True,True
41535,True,True
41536,True,True
41537,True,True
41538,True,True
41539,True,True
41540,True,True
41541,True,True
41542,True,True
41543,True,True
41544,True,True
41545,True,True
41546,True,True
41547,True,True
41548,True,True
41549,True,True
41550,True,True
41551,True,True
41552,True,True
41553,True,True
41554,True,True
41555,True,True
41556,True,True
41557,True,True
41558,True,True
41559,True,True
41560,True,True
41561,True,True
41562,True,True
41563,True,True
41564,True,True
41565,True,True
41566,True,True
41567,True,True
41568,True,True
41569,True,True
41570,True,True
41571,True,True
41572,True,True
41573,True,True
41574,True,True
41575,True,True
41576,True,True
41577,True,True
41578,True,True
41579,True,True
41580,True,True
41581,True,True
41582,True,True
41583,True,True
41584,True,True
41585,True,True
41586,True,True
41587,True,True
41588,True,True
41589,True,True
41590,True,True
41591,True,True
41592,True,True
41593,True,True
41594,True,True
41595,True,True
41596,True,True
41597,True,True
41598,True,True
41599,True,True
41600,True,True
41601,True,True
41602,True,True
41603,True,True
41604,True,True
41605,True,True
41606,True,True
41607,True,True
41608,True,True
41609,True,True
41610,True,True
41611,True,True
41612,True,True
41613,True,True
41614,True,True
41615,True,True
41616,True,True
41617,True,True
41618,True,True
41619,True,True
41620,True,True
41621,True,True
41622,True,True
41623,True,True
41624,True,True
41625,True,True
41626,True,True
41627,True,True
41628,True,True
41629,True,True
41630,True,True
41631,True,True
41632,True,True
41633,True,True
41634,True,True
41635,True,True
41636,True,True
41637,True,True
41638,True,True
41639,True,True
41640,True,True
41641,True,True
41642,True,True
41643,True,True
41644,True,True
41645,True,True
41646,True,True
41647,True,True
41648,True,True
41649,True,True
41650,True,True
41651,True,True
41652,True,True
41653,True,True
41654,True,True
41655,True,True
41656,True,True
41657,True,True
41658,True,True
41659,True,True
41660,True,True
41661,True,True
41662,True,True
41663,True,True
41664,True,True
41665,True,True
41666,True,True
41667,True,True
41668,True,True
41669,True,True
41670,True,True
41671,True,True
41672,True,True
41673,True,True
41674,True,True
41675,True,True
41676,True,True
41677,True,True
41678,True,True
41679,True,True
41680,True,True
41681,True,True
41682,True,True
41683,True,True
41684,True,True
41685,True,True
41686,True,True
41687,True,True
41688,True,True
41689,True,True
41690,True,True
41691,True,True
41692,True,True
41693,True,True
41694,True,True
41695,True,True
41696,True,True
41697,True,True
41698,True,True
41699,True,True
41700,True,True
41701,True,True
41702,True,True
41703,True,True
41704,True,True
41705,True,True
41706,True,True
41707,True,True
41708,True,True
41709,True,True
41710,True,True
41711,True,True
41712,True,True
41713,True,True
41714,True,True
41715,True,True
41716,True,True
41717,True,True
41718,True,True
41719,True,True
41720,True,True
41721,True,True
41722,True,True
41723,True,True
41724,True,True
41725,True,True
41726,True,True
41727,True,True
41728,True,True
41729,True,True
41730,True,True
41731,True,True
41732,True,True
41733,True,True
41734,True,True
41735,True,True
41736,True,True
41737,True,True
41738,True,True
41739,True,True
41740,True,True
41741,True,True
41742,True,True
41743,True,True
41744,True,True
41745,True,True
41746,True,True
41747,True,True
41748,True,True
41749,True,True
41750,True,True
41751,True,True
41752,True,True
41753,True,True
41754,True,True
41755,True,True
41756,True,True
41757,True,True
41758,True,True
41759,True,True
41760,True,True
41761,True,True
41762,True,True
41763,True,True
41764,True,True
41765,True,True
41766,True,True
41767,True,True
41768,True,True
41769,True,True
41770,True,True
41771,True,True
41772,True,True
41773,True,True
41774,True,True
41775,True,True
41776,True,True
41777,True,True
41778,True,True
41779,True,True
41780,True,True
41781,True,True
41782,True,True
41783,True,True
41784,True,True
41785,True,True
41786,True,True
41787,True,True
41788,True,True
41789,True,True
41790,True,True
41791,True,True
41792,True,True
41793,True,True
41794,True,True
41795,True,True
41796,True,True
41797,True,True
41798,True,True
41799,True,True
41800,True,True
41801,True,True
41802,True,True
41803,True,True
41804,True,True
41805,True,True
41806,True,True
41807,True,True
41808,True,True
41809,True,True
41810,True,True
41811,True,True
41812,True,True
41813,True,True
41814,True,True
41815,True,True
41816,True,True
41817,True,True
41818,True,True
41819,True,True
41820,True,True
41821,True,True
41822,True,True
41823,True,True
41824,True,True
41825,True,True
41826,True,True
41827,True,True
41828,True,True
41829,True,True
41830,True,True
41831,True,True
41832,True,True
41833,True,True
41834,True,True
41835,True,True
41836,True,True
41837,True,True
41838,True,True
41839,True,True
41840,True,True
41841,True,True
41842,True,True
41843,True,True
41844,True,True
41845,True,True
41846,True,True
41847,True,True
41848,True,True
41849,True,True
41850,True,True
41851,True,True
41852,True,True
41853,True,True
41854,True,True
41855,True,True
41856,True,True
41857,True,True
41858,True,True
41859,True,True
41860,True,True
41861,True,True
41862,True,True
41863,True,True
41864,True,True
41865,True,True
41866,True,True
41867,True,True
41868,True,True
41869,True,True
41870,True,True
41871,True,True
41872,True,True
41873,True,True
41874,True,True
41875,True,True
41876,True,True
41877,True,True
41878,True,True
41879,True,True
41880,True,True
41881,True,True
41882,True,True
41883,True,True
41884,True,True
41885,True,True
41886,True,True
41887,True,True
41888,True,True
41889,True,True
41890,True,True
41891,True,True
41892,True,True
41893,True,True
41894,True,True
41895,True,True
41896,True,True
41897,True,True
41898,True,True
41899,True,True
41900,True,True
41901,True,True
41902,True,True
41903,True,True
41904,True,True
41905,True,True
41906,True,True
41907,True,True
41908,True,True
41909,True,True
41910,True,True
41911,True,True
41912,True,True
41913,True,True
41914,True,True
41915,True,True
41916,True,True
41917,True,True
41918,True,True
41919,True,True
41920,True,True
41921,True,True
41922,True,True
41923,True,True
41924,True,True
41925,True,True
41926,True,True
41927,True,True
41928,True,True
41929,True,True
41930,True,True
41931,True,True
41932,True,True
41933,True,True
41934,True,True
41935,True,True
41936,True,True
41937,True,True
41938,True,True
41939,True,True
41940,True,True
41941,True,True
41942,True,True
41943,True,True
41944,True,True
41945,True,True
41946,True,True
41947,True,True
41948,True,True
41949,True,True
41950,True,True
41951,True,True
